Date,AAPL,AMD,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,TSLA
2021-11-16,147.89747619628906,152.4499969482422,177.03500366210938,303.893310546875,146.8630828857422,46.93906784057617,340.85870361328125,327.9042053222656,30.140914916992188,351.57666015625
2021-11-17,150.33631896972656,151.33999633789062,177.4499969482422,304.8135986328125,147.03289794921875,46.586639404296875,338.6820983886719,328.126708984375,29.200849533081055,363.0033264160156
2021-11-18,154.62631225585938,155.02000427246094,184.80299377441406,299.8359680175781,148.8121337890625,46.07653045654297,336.6148681640625,330.2070617675781,31.609891891479492,365.4599914550781
2021-11-19,157.25123596191406,155.41000366210938,183.82850646972656,298.0349426269531,147.9063720703125,45.92813491821289,343.184326171875,331.9873962402344,32.917198181152344,379.0199890136719
2021-11-22,157.7115936279297,152.52000427246094,178.6284942626953,293.75,145.2998504638672,46.21565246582031,338.9206848144531,328.81365966796875,31.890308380126953,385.6233215332031
2021-11-23,158.09356689453125,149.9199981689453,179.0019989013672,288.3864440917969,144.78341674804688,45.53860092163086,335.1837158203125,326.73333740234375,31.680742263793945,369.6766662597656
2021-11-24,158.61268615722656,157.8000030517578,179.02049255371094,286.15985107421875,145.11911010742188,46.150726318359375,338.9703369140625,326.95599365234375,32.60682678222656,372.0
2021-11-26,153.58810424804688,154.80999755859375,175.22799682617188,281.25146484375,141.20907592773438,45.24180221557617,331.0790100097656,318.99273681640625,31.438241958618164,360.6400146484375
2021-11-29,156.94764709472656,161.91000366210938,178.07850646972656,293.6510314941406,144.5336456298828,46.37331771850586,335.95892333984375,325.7174072265625,33.30739212036133,378.9966735839844
2021-11-30,161.90367126464844,158.3699951171875,175.35350036621094,281.99365234375,140.92552185058594,45.631343841552734,322.4720764160156,319.87322998046875,32.608821868896484,381.586669921875
2021-12-01,161.38455200195312,149.11000061035156,172.18600463867188,248.88198852539062,140.08529663085938,45.07487106323242,308.6969909667969,319.3797302246094,31.374221801757812,365.0
2021-12-02,160.3953094482422,150.67999267578125,171.8679962158203,258.4810485839844,141.9866943359375,45.90959167480469,308.4882507324219,318.8089294433594,32.06388473510742,361.5333251953125
2021-12-03,158.51473999023438,144.00999450683594,169.489501953125,255.63101196289062,141.02880859375,45.6777229309082,304.9599914550781,312.53887939453125,30.63365936279297,338.3233337402344
2021-12-06,161.9232635498047,139.05999755859375,171.36849975585938,256.0565490722656,142.17440795898438,47.29151153564453,315.9224548339844,315.6159362792969,29.97892951965332,336.336669921875
2021-12-07,167.66281127929688,144.85000610351562,176.1645050048828,264.210693359375,146.26071166992188,48.75690841674805,320.8321533203125,324.0628967285156,32.36429977416992,350.5833435058594
2021-12-08,171.48272705078125,145.24000549316406,176.1580047607422,263.53778076171875,147.17144775390625,47.99637985229492,328.53466796875,324.11126708984375,31.764463424682617,356.32000732421875
2021-12-09,170.973388671875,138.10000610351562,174.17100524902344,261.56854248046875,146.627197265625,46.81850814819336,327.7992248535156,322.3019104003906,30.431053161621094,334.6000061035156
2021-12-10,175.76290893554688,138.5500030517578,172.21200561523438,263.2607116699219,146.98768615722656,46.92052459716797,327.72967529296875,331.4358215332031,30.13961410522461,339.010009765625
2021-12-13,172.12913513183594,133.8000030517578,169.5675048828125,262.9935607910156,144.82762145996094,46.37331771850586,332.4405822753906,328.3976745605469,28.106555938720703,322.13665771484375
2021-12-14,170.74813842773438,135.60000610351562,169.0915069580078,252.92938232421875,142.9212646484375,46.0950813293457,331.6952209472656,317.6961364746094,28.282211303710938,319.5033264160156
2021-12-15,175.61599731445312,146.5,173.31500244140625,257.3330383300781,145.43788146972656,46.99472427368164,339.566650390625,323.8016357421875,30.40011215209961,325.3299865722656
2021-12-16,168.7206573486328,138.63999938964844,168.87100219726562,250.48512268066406,143.45558166503906,47.14311218261719,332.8480529785156,314.3677062988281,28.332117080688477,308.97332763671875
2021-12-17,167.6236572265625,137.75,170.0175018310547,250.29708862304688,140.7541961669922,46.94834899902344,331.744873046875,313.30328369140625,27.747249603271484,310.8566589355469
2021-12-20,166.26223754882812,135.8000030517578,167.07899475097656,244.6366424560547,140.63699340820312,46.0023307800293,323.4560241699219,309.5394592285156,27.6654109954834,299.9800109863281
2021-12-21,169.43565368652344,144.25,170.41700744628906,249.92105102539062,142.48973083496094,47.08747100830078,332.15240478515625,316.68017578125,29.018789291381836,312.84332275390625
2021-12-22,172.0312042236328,143.8800048828125,171.03700256347656,250.16845703125,145.4120635986328,47.27296447753906,328.42535400390625,322.3986511230469,29.343156814575195,336.2900085449219
2021-12-23,172.65805053710938,146.13999938964844,171.06849670410156,250.50489807128906,145.91015625,47.58830642700195,333.1860046386719,323.84033203125,29.582693099975586,355.6666564941406
2021-12-27,176.62484741210938,154.36000061035156,169.66949462890625,255.6112060546875,146.8933563232422,48.17259979248047,344.0589904785156,331.3487854003906,30.885173797607422,364.64666748046875
2021-12-28,175.606201171875,153.14999389648438,170.66099548339844,252.79086303710938,145.6822052001953,48.00566482543945,344.0987548828125,330.1877136230469,30.263376235961914,362.8233337402344
2021-12-29,175.6943817138672,148.25999450683594,169.2010040283203,251.8903350830078,145.6504364013672,48.070587158203125,340.83880615234375,330.8649597167969,29.942996978759766,362.0633239746094
2021-12-30,174.5386199951172,145.14999389648438,168.64450073242188,252.672119140625,145.1990509033203,47.98711013793945,342.2501525878906,328.3202209472656,29.528799057006836,356.7799987792969
